particle_id,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,Tensor_Compactness,Tensor_Flakiness
104,0.9021614486039412,0.9483339685596615,0.8854839299530365,0.9998148462989114,0.8317134053739783,0.00011928135204976166,0.06236047629850456,0.7708862203208482,0.017111472070881935
108,0.9022075307868519,0.9479356283608558,0.885178045010605,0.9998360872268677,0.8314967710677892,0.0001078006884603787,0.06257874294217809,0.7706121612784307,0.017186065862717804
110,0.9020097822137356,0.9476951199959354,0.8852613055025057,0.99978937885978,0.8315236078549739,0.00013073271030508395,0.062439035938446776,0.7706500080510488,0.0171783657305123
119,0.9019747908089021,0.9478037789516102,0.8850716799953514,0.9998199397867377,0.831304332981371,0.00011651257126585631,0.06266017599278186,0.7704801926628627,0.017216558242088117
125,0.9021781956788377,0.9479175090384098,0.8853274086490462,0.9998097528110851,0.8315693597271019,0.00012068581357501292,0.06242132150983235,0.7706689864472017,0.017155481579125054
128,0.9015192370993816,0.947505721795273,0.8847771104800747,0.999790679324757,0.8308495087166357,0.0001318707608233025,0.06290824908808053,0.7700474302207313,0.017288909390692126
129,0.9010142739735273,0.9466937140462844,0.8840838168898048,0.9997921965338967,0.830218736439535,0.00013205850235762127,0.06342814683196056,0.7694268091616076,0.017466718832501015
135,0.9017901848078074,0.9474321049254609,0.8847846891847736,0.9998212402517145,0.831185130223836,0.00011580911996134091,0.06287285577820008,0.7701632809520302,0.017282347249005642
139,0.9018718683883458,0.9479265117206314,0.88532704023979,0.9997825514186512,0.8318922633994117,0.0001350972818019929,0.062397024897207685,0.7708378666680411,0.017142870878171595
143,0.9026293685310177,0.9490239272876456,0.8862289060989615,0.999797290021723,0.8326503756928119,0.0001269850425968697,0.06171763212565915,0.7717145035407761,0.016923117971080884
145,0.9023666834522596,0.948469350666994,0.8856955021258813,0.9998161467638883,0.8320601280421427,0.00011802774457060473,0.06215705659734196,0.7710874463299136,0.017058856002513965
203,0.9031498587461801,0.9492277981546642,0.8863000617153014,0.9998560818758878,0.832867926114226,9.654624429660746e-05,0.06173230133142815,0.7716725860397078,0.016902608012106635
209,0.9026872069386902,0.9485450187808567,0.8858718122699187,0.9998288262974132,0.832447590893262,0.00011063102647312917,0.06198874582727271,0.771358699870291,0.01700792124080355
212,0.902109987393663,0.9481016081919416,0.8852188331782554,0.9998334862969138,0.8316025554317319,0.0001098974561399599,0.0625768293099231,0.7706654658171908,0.017169378038170865
219,0.9024146510674433,0.9484446217803852,0.885524086561962,0.9998409639705311,0.8319561759086505,0.00010566822917705092,0.06234133997595453,0.7708952419352514,0.01709517528979125
220,0.9020274165508784,0.9479186486184378,0.8851075209529901,0.9998293681578203,0.8314403491477445,0.00011183264379926388,0.06265224893409085,0.7705135286282793,0.017197934121717443
229,0.9027435480913223,0.9492448348760836,0.8862212747643688,0.9998312104832042,0.8326645485342365,0.00011061890735517307,0.06178837134895554,0.7716669750356279,0.016921151941538124
259,0.9035790718577672,0.9497241422358823,0.8867718360828092,0.999863559549505,0.833571825941948,9.191416453783556e-05,0.06134500112160142,0.7723657100731203,0.01678029340328034
263,0.9020757168894045,0.9480223504009906,0.8852870415205457,0.9998112700202249,0.8314436363847288,0.00012072736131408924,0.06246889571109449,0.7706741573725303,0.0171661226464486
287,0.9026534909733356,0.9491932688798141,0.8863200610749236,0.9998005411841653,0.8326990914671388,0.00012568308193294797,0.06167595285967171,0.7717508650476083,0.016899972523374936
311,0.9024241891365897,0.948521429474276,0.8858418132304855,0.9997986988587813,0.8322755228983214,0.00012611754553088555,0.06200170876031898,0.7712832813742745,0.017019960693943025
316,0.9020798204772931,0.947824861182129,0.8852019389823641,0.9998166886242953,0.8315867120272493,0.00011768014903484275,0.06252107329397316,0.7706294343694221,0.01717935415141441
317,0.9026097933077115,0.9488406258401334,0.8860479118943811,0.9998172304847024,0.8328378020900571,0.00011729287972330995,0.06183546566101441,0.7717213797712663,0.0169514019460473
322,0.9018941608522809,0.9477969984504432,0.8850548384293538,0.9998137625780973,0.8313197452728063,0.00011978285915069541,0.06267097646213439,0.7704132456828101,0.017215761738826982
344,0.9033041869231242,0.9493154318588214,0.8865324753260683,0.9998440525748513,0.8330167678937521,0.00010212343648971808,0.06150245810129556,0.7719208454653261,0.01685391319056272
345,0.9020799868389642,0.9482144835937202,0.8853955117315491,0.9998160383918069,0.8319600559260747,0.00011890308269357774,0.062397161162043184,0.7709346839933432,0.017118674839060124
346,0.9027265237469738,0.948677665896122,0.8858426026788916,0.9998426979238336,0.8320995748859563,0.00010382841638703313,0.0620723057942218,0.7711107705037363,0.01702234569861749
347,0.90190264529751,0.9476248079082046,0.8850593646002157,0.9997992407191884,0.8313074046618318,0.0001263946825121012,0.06260264853397046,0.7703914617846171,0.017219929865621115
356,0.9014106029281156,0.9472543874200862,0.8845441179404766,0.9998043342070146,0.8307665733441916,0.00012572215160212686,0.06304910545607646,0.7700540864118458,0.017342939162246433
361,0.9012806744629414,0.9471744458811183,0.8846193786885284,0.9997639114206488,0.83097954318948,0.0001448629114343526,0.0629505504326648,0.7700731198178427,0.01731857463206049
362,0.9025085345038667,0.9484765870001721,0.8855218761064249,0.9998532642017711,0.8318360570358905,9.888056764692818e-05,0.06237705321197049,0.7708322556639611,0.017093792221345726
367,0.9030806522909784,0.9488636453567001,0.8859944925522325,0.9998596581545743,0.8323253703443971,9.42065517948423e-05,0.0619774654687169,0.7712430141685238,0.016981445616566882
378,0.9015480176684919,0.9471604290467732,0.8845664856453171,0.9998082356019453,0.8307896917813444,0.00012271997608574262,0.06302530650632926,0.7698825107086543,0.017344473602352445
379,0.9017331227546002,0.947491420065921,0.8847487955972412,0.9998210235075518,0.8310023921809784,0.00011636768431344535,0.06291359303945518,0.7700950137357235,0.017290888935561712
382,0.9023052959956023,0.9483016614658661,0.8855221918857873,0.9998209151354703,0.8318057713443285,0.00011560532645186565,0.06231094699308096,0.7709305582550491,0.017099569573054328
385,0.9029475629540522,0.9490270041537214,0.8862287482092803,0.9998326193202626,0.8327811646134886,0.00010873749751125513,0.06172039296971745,0.7716938748493055,0.016925330880593722
389,0.9029884879251571,0.9488448422862372,0.8860099657409928,0.9998560818758878,0.8323286575813817,9.639795462135226e-05,0.061944981116846376,0.7713526487874597,0.016987997847013693
390,0.9030343482925062,0.949408079715102,0.8862964828825269,0.9998509883880615,0.832361691618619,9.97858028818478e-05,0.061801932662366374,0.7715022755629265,0.016915796268026594
402,0.9028092054975393,0.9488971490095248,0.8861719079240384,0.9998154965313998,0.8325927682118874,0.00011724132107499625,0.06175164501351046,0.7716124602803015,0.016938134400209942
414,0.9032732436522888,0.9492308750207399,0.886353691577025,0.9998585744337602,0.8328518671532201,9.472413552834446e-05,0.06168220919298838,0.7717174190625039,0.01689114070780293
417,0.9021234626890268,0.9480293588181631,0.8854241950236387,0.9997988072308627,0.8318656960578814,0.0001266484072807038,0.062305057982364326,0.7709650494271879,0.017121397726905317
418,0.9022148507003829,0.9477933517943534,0.8853015147413249,0.9998083439740267,0.831585418688108,0.00012099843257197386,0.06239106479179427,0.7706852693610026,0.01716163826100666
419,0.9018232907803677,0.9475977428825383,0.8850821533442063,0.9997885118831288,0.8314931604960194,0.00013174333131852714,0.06258030702550726,0.770503846895749,0.017208921181407814
437,0.9022457385173278,0.9483278148275099,0.8855646642100374,0.9998146295547485,0.8319395780563354,0.00011888902796878635,0.062268758215099924,0.7709657645551589,0.017089888994957447
443,0.903869428427828,0.9501529092214369,0.8871843491899629,0.9998598748987372,0.8337721857306075,9.359301990722695e-05,0.061025513403386945,0.7726870225714665,0.01669242125334565
446,0.9017297400672867,0.9472199721032389,0.8847624793696143,0.9998023835095492,0.8308103313184765,0.0001247831850277079,0.06287391627409371,0.7699946207705666,0.017309307622964582
447,0.9013402319412158,0.9474457229067961,0.8846887975183748,0.9997928467663851,0.831117822699351,0.0001317173177489571,0.06296636307814034,0.7700799960483329,0.017293192848275202
449,0.9023079023284504,0.9480470792875992,0.8853436186563189,0.9998307769948785,0.8316698629562169,0.00011016069866956159,0.06243932624179196,0.7706314697336472,0.017145784782635978
456,0.9026018079474959,0.9487323657374684,0.886054069591949,0.9998048760674216,0.832602037142401,0.00012297839809131497,0.0618358744555209,0.77156713216891,0.016964982146445307
459,0.9021120391876073,0.9481771623478015,0.8855652431388686,0.9997858025810935,0.8319190462974653,0.00013301631952344906,0.06220780043716889,0.7709945897133738,0.017090617921584436
473,0.9029988023487688,0.9486877511793702,0.8859385996050779,0.999852180480957,0.8323490815619901,9.799409670247567e-05,0.06198707510189837,0.7712200750636086,0.0170012852153304
475,0.9023233185099777,0.9478156305839018,0.885285357363946,0.9998276342045177,0.831609938242664,0.00011131907922390383,0.06245292902710925,0.7706344952750629,0.017168069754533794
477,0.9022085844107692,0.9481876464840595,0.8854925086257165,0.9998033588582819,0.831722081524052,0.00012416291550228684,0.06229745084980883,0.7708614658910835,0.017110636823683887
478,0.902303244201658,0.9480838877225054,0.8854610885791522,0.9998175556009467,0.8318724860883739,0.0001167378783672272,0.06231377893183604,0.7708582753201361,0.01711604836054631
489,0.9028792437610967,0.9489999391280551,0.8860291756522087,0.9998538060621782,0.8325483635680317,9.821207438815488e-05,0.06193833376269742,0.7714752657295609,0.01696453884372531
501,0.9029584873704583,0.9491688818672139,0.886244537177403,0.9998416142030195,0.832595031555385,0.00010448072821923738,0.061759311391646594,0.7716673601045353,0.016923211677346898
502,0.902304686002808,0.9480429198204969,0.8852964096416319,0.999837496063926,0.8315807303337202,0.00010692691608306227,0.062485893268183046,0.7706764677859751,0.017160035343244714
504,0.9019020353047158,0.9473662371998395,0.8850088399022229,0.9998005411841653,0.8316953525151292,0.00012517788854893297,0.06259199025401149,0.7705099529884243,0.017218509855282258
508,0.9028494650219595,0.9488861520622541,0.8860928578236372,0.9998342449014838,0.8324777688065621,0.00010797681635368563,0.06186065095734883,0.7715153679057798,0.0169657029638762
510,0.9021273444613538,0.947989302580177,0.8852758839830723,0.999820048158819,0.831556749670473,0.00011612569647291416,0.0624876113900219,0.7706956662215038,0.01716413769544828
513,0.9021888428257918,0.9476625849861344,0.8850755219775946,0.9998354369943793,0.8313421631512576,0.00010781621030117902,0.06261550482497157,0.770468035487356,0.017224262879402565
521,0.9017416071998292,0.9471557567686583,0.8846432200303938,0.9998243830420754,0.8313256191880736,0.00011395749627101597,0.06294051423130265,0.770110141442802,0.017305553966193214
529,0.9026794988479265,0.9490013636030902,0.8860318597767897,0.9998353286222978,0.8326647640907601,0.00010832012149977445,0.0619399807898395,0.7715540398260567,0.016960969896420604
550,0.902621660440254,0.9487216536852048,0.8857795520661881,0.9998435107144442,0.8322628050634306,0.00010403683316124241,0.0621369782700596,0.7712160043351584,0.017030196301461693
551,0.9025072590643879,0.9484866722834204,0.8857520266317608,0.99982243234461,0.8321804624714264,0.00011436211207183078,0.06211620084492556,0.7711683108004783,0.017041852820341007
562,0.9020637388490812,0.9477767139259439,0.8850766272053633,0.999825575134971,0.8312720533919662,0.00011317757000344702,0.06266649749623723,0.7703296857298931,0.017215747322478363
566,0.9025409195758521,0.9486692899829158,0.8859158634909812,0.99981473792683,0.8323954262145579,0.00011836924972562378,0.06196876229291938,0.7714131596157734,0.017000378787411053
569,0.9018179117530003,0.9473376907201367,0.8847457956932979,0.9998197230425748,0.8309118584410786,0.00011623792468324407,0.06291160238794533,0.7699919252882144,0.017302898654982163
576,0.901518848922149,0.9472655553043611,0.8846359044751635,0.9998045509511774,0.8309804593047052,0.00012488125988359874,0.06296739987580172,0.7700428644036859,0.01731582831764879
578,0.9035421395667702,0.9499241955098069,0.887024301683092,0.9998407472263683,0.8337097821170336,0.00010387675724309197,0.06113225616604448,0.7724924527535157,0.016723127174879865
583,0.9014110465592386,0.9471051024364113,0.8846487987991305,0.9997662956064398,0.8308313480795246,0.00014295790444723226,0.06290632360670939,0.7699694812718944,0.017325362029194127
584,0.9025054290860052,0.9486871244103549,0.8859247579430236,0.9998148462989114,0.8326641174211895,0.00011856128164961572,0.061941912195768695,0.771537041784285,0.01698436943227094
585,0.9017763767891013,0.9477267433417138,0.8851249940777126,0.9997854774648492,0.8315901070424956,0.0001336848805901051,0.06255423304546309,0.7705467545740079,0.017188269762012758
587,0.9021600068027912,0.94808610990356,0.8854131953758465,0.999811053276062,0.8317982268660036,0.00012061264270515594,0.06236550624830176,0.7707840670406858,0.017126306493609692
591,0.9033211003596918,0.9492124708032869,0.886260905074357,0.9998709288510409,0.83272873048913,8.822384996973495e-05,0.061777825635599797,0.7715913365002356,0.01691811549811049
592,0.9032152943368355,0.9492431255060415,0.8864847400124438,0.9998320774598555,0.8328617827533042,0.00010820325769600458,0.06152036804032612,0.7719109436934202,0.01686955402779129
595,0.90275901972674,0.948695500323561,0.8859397574627402,0.9998365207151934,0.8323931628710604,0.00010687299032320475,0.061967275228845056,0.7713580947620079,0.016996525117221148
597,0.9011804138291236,0.9464277360677371,0.8838803497205963,0.9998311021111228,0.8303381547535935,0.0001116131805045168,0.06358540830123854,0.7692697560572113,0.017507171106722678
598,0.9026366884445487,0.9485517423030222,0.8857199750264716,0.9998405304822054,0.8320117894917318,0.00010500270097206037,0.06217781624880181,0.7710552655712194,0.017052039772683093
605,0.9021997672421979,0.9479245744345837,0.8852620949509118,0.9998253583908081,0.8315778742097828,0.0001131322620090537,0.06248908068042203,0.7706081455598244,0.01716783098375981
606,0.9022893807290615,0.9480078207556328,0.885490982358798,0.9998114867643877,0.8319262135518741,0.0001195499575664548,0.06228699400482407,0.7708735680567462,0.017114658083926478
607,0.9032650364765117,0.9495814668163702,0.8866404718680279,0.9998421560634266,0.8330524424984032,0.00010364108170001095,0.06145839716296597,0.7721194310018832,0.01682587159045744
611,0.9022507293674625,0.9480177351018769,0.8854238792442762,0.9998099695552479,0.8318540560056087,0.00012051895686858593,0.062326889978833934,0.7708330808116199,0.017120142603553778
614,0.9030135530836114,0.9487776070645821,0.8861164360160338,0.9998385797847401,0.8327132104194328,0.00010495844091767342,0.06177904609456119,0.7714994150510426,0.0169470491097865
616,0.9033766097039682,0.9494328086017108,0.8866464716759146,0.9998429146679965,0.8332291988477316,0.00010261843403390635,0.06139607081212192,0.7721250420059632,0.01682416595621159
621,0.9034398271390082,0.9498209495592653,0.8867529419509557,0.9998573823408647,0.8330097623067361,9.585503539710771e-05,0.06140914631177143,0.7721285076261303,0.016806718570296846
627,0.9023548163197169,0.9482710637421129,0.8855421912454094,0.9998228658329357,0.8318219380835965,0.00011445004040271872,0.06227842116930398,0.7708359413235039,0.017108985250745355
631,0.9020393945912017,0.9480901554126596,0.8854627201058582,0.999792521650141,0.8320267167809892,0.0001300018892733432,0.06230398563735456,0.7709870533647566,0.01711223073122795
633,0.9020017968535201,0.9476556335479633,0.8851419409034977,0.9998053095557473,0.8317102259152556,0.00012311649192674344,0.06252378081700888,0.7706370807377272,0.01718669207286089
634,0.9020767705133218,0.9479920945512458,0.8853049356844183,0.9998138709501787,0.8315790058815316,0.00011937988306777293,0.062468581709517045,0.7706354854522535,0.0171647530933299
643,0.9029079688763166,0.9490560064654353,0.8861826970522556,0.9998439442027699,0.8327672073285874,0.00010331487646908499,0.06179175427161067,0.7716753365319039,0.016938348843395633
644,0.902323207602197,0.9480960242498041,0.8853576182080545,0.9998395551334728,0.8316239494166962,0.00010601419732362653,0.062468735748026735,0.7706692614964213,0.017149268132870762
645,0.9025955416578822,0.9481965352082783,0.8855367703663539,0.999841722575101,0.8319225490909734,0.0001039164803336866,0.06228456493601741,0.7708719727712725,0.017100617461394487
646,0.9024001221481622,0.9481725470486878,0.8855315073769797,0.9998165802522139,0.8318390748272204,0.0001169107761395733,0.062261921275092884,0.7708943067679047,0.01710310788561822
647,0.9024898465428067,0.9484721426380628,0.8858048670450782,0.9998118118806318,0.8321625712799701,0.00011955599863237391,0.06203693618257361,0.7712328923572422,0.017031953293949492
648,0.90201471760998,0.948049586363661,0.8852780944386095,0.9998138709501787,0.83179197572682,0.0001197778290386648,0.0624775337167533,0.7707776308889469,0.01714999705949775
653,0.9021052183590899,0.9481722621536808,0.885400827350817,0.9998138709501787,0.8318328236880368,0.00011978512763259157,0.06238284150520002,0.7708827547006811,0.017123891755216204
654,0.9028573949282847,0.9488760667790058,0.8860949630193868,0.9998353286222978,0.8325126350742498,0.00010742707935504666,0.061839826135750266,0.7715338512133375,0.016963930654017995
656,0.9028028283001449,0.9488743004299623,0.8860247021112406,0.9998403137380426,0.8324244185669782,0.0001050661938077408,0.06194379028067531,0.7713403815922651,0.016979607532118107
658,0.9017620696853816,0.9475468036552843,0.8851006790668036,0.9997680295597423,0.8315032916526273,0.00014135331103817507,0.0625285856335996,0.7705559962277867,0.017201744542861497
662,0.9020454390652538,0.9478303311662637,0.885133888529755,0.9998256835070524,0.8315770119836887,0.00011342260303434967,0.06259722163878291,0.7705960984040056,0.01719733133814086
665,0.9018988189790734,0.9477905598232848,0.8851158891060952,0.9998057430440729,0.8315682280553531,0.0001236894192212882,0.06258407504443662,0.7705822909331812,0.01719080433630413
669,0.9013635780290683,0.9467987833248709,0.8843101780627912,0.9997984821146185,0.8304869426439887,0.00012758289853486026,0.06317924429853278,0.7696508642559003,0.01740663689759258
674,0.9025262242948998,0.9485857017878582,0.885632609402859,0.9998486042022705,0.8319591936999804,0.00010164563749034035,0.062252139829727535,0.7710880514381967,0.017071069352858643
676,0.9018001110541864,0.9476547788629422,0.8849768409268275,0.9998139793222601,0.8314854004611709,0.00012001722785094494,0.06269735851919794,0.7705041219449686,0.01722919777573881
678,0.9022882161973634,0.9480607542479359,0.8854045640732727,0.9998232993212613,0.8317365777002623,0.00011410362842272864,0.06236947570220533,0.7707588725321697,0.017133829124522843
681,0.9023995676092583,0.9482996102218156,0.8855155605191757,0.9998347867618907,0.8318926406233278,0.00010828625454450957,0.06233066392232136,0.7708614658910835,0.01710006333299449
685,0.9018888372788039,0.9478296474182469,0.8850805218175002,0.9998125704852018,0.8312081408827272,0.00012053837458046878,0.06264526980469025,0.7704694107334541,0.017217257434996084
687,0.902767504171969,0.9493524682097331,0.8862011701449592,0.9998389049009844,0.8323717688860959,0.00010688367931126979,0.06186306225248129,0.7713633757070244,0.016934770885873043
689,0.902825398033532,0.9492013598980134,0.8863880588976388,0.9998133290897716,0.8329977450305468,0.00011884582818311173,0.06160853138889174,0.7718839338600547,0.016877057737246876
690,0.9022001554194305,0.9482605796058549,0.8855408228681722,0.9998080188577826,0.8320709597574523,0.000122253137305961,0.062253366213246994,0.7710811201978626,0.017086388525308676
691,0.9018919981505559,0.9475297099548635,0.8849569468269928,0.9998141960664229,0.8314378163585925,0.00011908337768949827,0.06269174796271036,0.7704313439214603,0.017236685266802203
692,0.9021757002537704,0.9482642262619446,0.8856093469898249,0.9997965314171531,0.8317755934310287,0.00012806117835377032,0.0622041923813073,0.7709954698708765,0.017092480333621506
694,0.9025195698280536,0.9484373284682057,0.8855001925902029,0.9998528307134454,0.8317253148719057,9.9134520496591e-05,0.06238947108567478,0.7708232890594019,0.01711007098200064
698,0.9014732103703613,0.9475878285362942,0.8851402041170042,0.999739636074413,0.8318129385987374,0.00015620719487843517,0.062492333262799724,0.7706720119886175,0.017185563092559756
702,0.9030181557565135,0.94895179187187,0.8861006996778048,0.9998487125743519,0.8325760086921796,0.00010009572189220408,0.06185097022947058,0.7715684524051641,0.01694243587822879
710,0.9021779184093858,0.9478211005680365,0.8853504079126118,0.9997969649054788,0.8315645097053215,0.00012663849500111406,0.062363089028611235,0.7707078233970104,0.0171557626979231
715,0.9028075418808277,0.9487638181462427,0.8858682334371442,0.999852180480957,0.8325711586703994,9.89880184836996e-05,0.062018641147268815,0.7714306527461405,0.01699719187334472
724,0.9042421340251119,0.951092208059559,0.8881019513873634,0.9998361955989491,0.8348227004482323,0.00010564273341313108,0.060275600617190436,0.7736571211690243,0.016470352720258197
727,0.9024984973497069,0.948716297659073,0.8857978672692105,0.9998289346694946,0.8322406027415028,0.00011175460309055375,0.062088580555226425,0.7712191398962619,0.017021009483304973
728,0.9019339767455781,0.9477501047322888,0.8851000475080787,0.9998097528110851,0.8315073333374441,0.00012149163012509234,0.06259497623127626,0.7705301966109874,0.01720256987881987
729,0.9023882550156197,0.9484687808769799,0.8854758775792938,0.9998389049009844,0.831640708936404,0.00010684782743434577,0.062380211001419154,0.7708333008509957,0.017105885735792522
738,0.9020370655278055,0.9479260558886201,0.8852150964557998,0.9998152797872369,0.8314314574411472,0.00011873551092220521,0.06253507302468081,0.7705744245255004,0.017184750370906426
739,0.9021593968099969,0.947964687651571,0.8852433060788457,0.999835111878135,0.8317163692761775,0.00010866732251694582,0.06252471689718314,0.7707674540678214,0.017170638567653135
740,0.9023747797202558,0.948146678582051,0.8855579802135322,0.9998163635080511,0.8320667025161117,0.00011723339371706566,0.06221443594220172,0.7711074149032571,0.017097217906186044
750,0.901573748273631,0.947460138594151,0.884669956016415,0.9998153881593184,0.8309164929063353,0.00011960662029903485,0.06300618795745343,0.7700327976022482,0.01730440336136915
756,0.9020526480710039,0.9478515843337869,0.8850449440093303,0.9998394467613914,0.8314830832285425,0.0001067468923186728,0.06269569371838167,0.7704521376424627,0.017214693126985686
767,0.9010059558899695,0.9463856855647019,0.8838920861869007,0.9998035756024447,0.8301878040784025,0.0001256743408804242,0.06355327942285192,0.7691777245883304,0.017509429968346736
