id,frames,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,Tensor_Compactness,Tensor_Flakiness
462,18,0.8963328206014434,0.9419592444391343,0.879162500785731,0.9967767975547097,0.827137733159,0.0030517458896307894,0.0673618578767202,0.7660700012661271,0.02192837097546322
463,8,0.8969880118448061,0.943026747125417,0.8799610541634859,0.9967437440698798,0.8281633510981521,0.003091853635851294,0.06674191804535416,0.7670199172137764,0.02178231814801672
466,24,0.8957051312127404,0.9409492907354174,0.8784552602736192,0.9967832456935536,0.8260277787300006,0.0030379677223714274,0.06796959904303032,0.7649354929303235,0.02215370111153494
467,8,0.8920469940501391,0.935916229985965,0.8742842359347386,0.9965688315304843,0.8208885878732759,0.003216024022549391,0.0713832642299583,0.7601431839980162,0.023647690271130874
468,11,0.8947990761957376,0.9397294379469013,0.8773931363880019,0.9967217987233942,0.8248883469464028,0.003091243907369466,0.06881106402500566,0.7639269591108748,0.02249597823281756
472,32,0.8960643846488626,0.9409702682677721,0.8788512475941378,0.9969642812555487,0.8262307790860739,0.0028602870038917493,0.06767840701413441,0.7650679364083292,0.021752831329806446
473,5,0.8904167421219967,0.9335600013739666,0.8724472421235503,0.9966090375726874,0.8187037608394885,0.0031617510863321107,0.07293155268732322,0.7581499493757266,0.024148016449128815
474,5,0.8928767356043134,0.936968571918776,0.8751914700430719,0.99673762104728,0.8221423185034975,0.003057267966343918,0.07062387215085776,0.7613985597751873,0.023143088495464575
475,12,0.8970150674219054,0.9430575017967452,0.8799880006690821,0.9967419017444957,0.8282213896921236,0.0030942223254694706,0.06671531677964221,0.7670884655091623,0.021762556147813947
477,21,0.8931703304543617,0.9372503144108429,0.8755156701885256,0.9966691840778698,0.8222280022216171,0.003126689430145133,0.07035147874470216,0.7613370478942284,0.023099826958245907
479,10,0.8950209877126467,0.9399512181119721,0.8776751273586741,0.9967916445298628,0.8251042268047595,0.0030236119798953747,0.06861781086548265,0.7641062174429313,0.022362694420029257
480,5,0.8961936377872936,0.9419211259732627,0.8790369258592614,0.9966742233796553,0.8270420799516651,0.0031540264123274633,0.06748473321098879,0.7659725128791461,0.022110058598341597
481,11,0.892041248226549,0.9357240287603205,0.8742153434038297,0.996753226627003,0.820915262993068,0.0030328188602450406,0.07140008405030492,0.7602368137061178,0.023397677947505767
484,9,0.8954118152861673,0.9407661240812294,0.8781135870034429,0.9966793168674816,0.8258736019265163,0.003140695431890587,0.06821475133120294,0.7648904939251571,0.02235938480409763
485,31,0.8940338217490412,0.9376375014903207,0.8764570610978977,0.9971281398426403,0.8230272858110192,0.002678753416855923,0.06962273440447198,0.762076609097676,0.02218230139323543
486,6,0.8919398316509479,0.9357415409775959,0.8741712921827671,0.9965688315304843,0.8208268309292728,0.0032154772197827697,0.0714950606406453,0.7600836582017746,0.023657998289327093
489,5,0.8939283886753967,0.9384985704068834,0.8764393774536002,0.9966805089603771,0.8236214134791127,0.0031243092994878274,0.069638499653483,0.7627204977630271,0.022857771796328755
491,7,0.8934533819970456,0.9377961634164483,0.8758715535300124,0.996773979880593,0.8228714923336082,0.0030248921927219876,0.07008458925298897,0.7620264462722447,0.02295368565770576
494,26,0.896774914309715,0.9426583717563694,0.8797078517446908,0.9967516010457819,0.8277661343143412,0.0030807741730111754,0.06693939541477754,0.7666047120173038,0.021841775678092295
495,16,0.8941827668848248,0.9388881708307913,0.8766908957157956,0.9967089024457064,0.8239713156059998,0.0030978128391628466,0.06938735763710664,0.763053025089982,0.02274537666150718
497,5,0.8926571670445964,0.9369821856565873,0.874993371123025,0.9964393268931996,0.8218977157383749,0.0033513442936560344,0.07079239028045929,0.7610544564115944,0.023578964733102732
498,7,0.8961268077226237,0.9417314618533011,0.8789528759189545,0.9967480247670953,0.8268763169850388,0.0030787635090140006,0.06756105929254048,0.7658103916209362,0.022059495322537273
502,6,0.8930925665894619,0.9373582961039368,0.8754695137717134,0.9966351010582664,0.822407938029668,0.003160527289663959,0.07041182036859442,0.7615435439595508,0.023204698268961047
